1Starting!
6489,15.40,3.00,1.00,0.00,2.00,187
6525,15.40,3.00,1.00,0.00,2.00,189
6633,17.60,2.00,0.00,0.00,2.00,190
6636,17.60,2.00,0.00,0.00,2.00,191
6639,17.60,2.00,0.00,0.00,2.00,192
6676,17.60,2.00,0.00,0.00,2.00,193
6713,17.60,2.00,0.00,0.00,2.00,194
6749,16.50,2.00,1.00,1.00,2.00,195
6786,16.50,2.00,1.00,1.00,2.00,196
6821,16.50,4.00,0.00,0.00,4.00,198
6858,16.50,4.00,0.00,0.00,4.00,200
6971,17.60,0.00,0.00,1.00,1.00,201
6974,17.60,0.00,0.00,1.00,1.00,202
6978,17.60,0.00,0.00,1.00,1.00,203
7014,17.60,0.00,0.00,1.00,1.00,204
7051,17.60,0.00,0.00,1.00,1.00,205
7087,16.50,2.00,1.00,0.00,1.00,206
7123,16.50,2.00,1.00,0.00,1.00,207
7159,17.60,1.00,0.00,1.00,2.00,209
7196,17.60,1.00,0.00,1.00,2.00,211
7309,16.50,3.00,0.00,0.00,3.00,212
7311,16.50,3.00,0.00,0.00,3.00,213
7315,16.50,3.00,0.00,0.00,3.00,214
7352,16.50,3.00,0.00,0.00,3.00,215
7388,16.50,3.00,0.00,0.00,3.00,216
7425,16.50,3.00,1.00,0.00,2.00,217
7460,16.50,3.00,1.00,0.00,2.00,218
7497,17.60,3.00,-1.00,1.00,5.00,220
7535,17.60,3.00,-1.00,1.00,5.00,222
7646,15.40,2.00,1.00,1.00,2.00,223
7648,15.40,2.00,1.00,1.00,2.00,224
7652,15.40,2.00,1.00,1.00,2.00,225
7689,15.40,2.00,1.00,1.00,2.00,226
7725,15.40,2.00,1.00,1.00,2.00,227
7761,16.50,2.00,1.00,2.00,3.00,228
7797,16.50,2.00,1.00,2.00,3.00,229
7834,16.50,1.00,-1.00,0.00,2.00,231
7872,16.50,1.00,-1.00,0.00,2.00,233
7983,17.60,2.00,2.00,-2.00,-2.00,234
7986,17.60,2.00,2.00,-2.00,-2.00,235
7994,17.60,2.00,2.00,-2.00,-2.00,236
8033,17.60,2.00,2.00,-2.00,-2.00,237
8071,16.50,3.00,2.00,1.00,2.00,238
8108,16.50,3.00,2.00,1.00,2.00,239
8143,16.50,3.00,2.00,1.00,2.00,240
8180,17.60,2.00,1.00,1.00,2.00,242
8216,17.60,2.00,1.00,1.00,2.00,244
8321,16.50,2.00,-1.00,0.00,3.00,245
8324,16.50,2.00,-1.00,0.00,3.00,246
8330,16.50,2.00,-1.00,0.00,3.00,247
8367,16.50,2.00,-1.00,0.00,3.00,248
8404,16.50,3.00,-14.00,0.00,17.00,249
8443,16.50,3.00,2.00,0.00,1.00,250
8480,16.50,3.00,2.00,0.00,1.00,251
8517,16.50,3.00,2.00,0.00,1.00,253
8553,16.50,3.00,2.00,0.00,1.00,255
8657,17.60,2.00,1.00,0.00,1.00,256
8660,17.60,2.00,1.00,0.00,1.00,257
8665,17.60,2.00,1.00,0.00,1.00,258
8701,17.60,2.00,1.00,0.00,1.00,259
8737,17.60,2.00,1.00,0.00,1.00,260
8774,16.50,3.00,0.00,0.00,3.00,261
8810,16.50,3.00,0.00,0.00,3.00,262
8847,16.50,2.00,1.00,1.00,2.00,264
8883,16.50,2.00,1.00,1.00,2.00,266
8996,16.50,3.00,0.00,-1.00,2.00,267
8998,16.50,3.00,0.00,-1.00,2.00,268
9005,16.50,3.00,0.00,-1.00,2.00,269
9042,16.50,3.00,0.00,-1.00,2.00,270
9079,16.50,3.00,0.00,-1.00,2.00,271
9117,16.50,3.00,0.00,-1.00,2.00,272
9155,16.50,3.00,0.00,-1.00,2.00,273
9192,17.60,1.00,1.00,0.00,0.00,275
9229,17.60,1.00,1.00,0.00,0.00,277
9333,17.60,3.00,0.00,0.00,3.00,278
9335,17.60,3.00,0.00,0.00,3.00,279
9339,17.60,3.00,0.00,0.00,3.00,280
9376,17.60,3.00,0.00,0.00,3.00,281
9413,17.60,3.00,0.00,0.00,3.00,282
9449,16.50,3.00,2.00,1.00,2.00,283
9486,16.50,3.00,2.00,1.00,2.00,284
9522,16.50,1.00,0.00,1.00,2.00,286
9559,16.50,1.00,0.00,1.00,2.00,288
9671,15.40,3.00,0.00,0.00,3.00,289
9674,15.40,3.00,0.00,0.00,3.00,290
9677,15.40,3.00,0.00,0.00,3.00,291
9714,15.40,3.00,0.00,0.00,3.00,292
9751,15.40,3.00,0.00,0.00,3.00,293
9787,17.60,3.00,0.00,0.00,3.00,294
9824,17.60,3.00,0.00,0.00,3.00,295
9860,17.60,4.00,1.00,0.00,3.00,297
9896,17.60,4.00,1.00,0.00,3.00,299
10009,16.50,2.00,0.00,-1.00,1.00,300
10011,16.50,2.00,0.00,-1.00,1.00,301
10019,16.50,2.00,0.00,-1.00,1.00,302
10058,16.50,2.00,0.00,-1.00,1.00,303
10096,16.50,2.00,1.00,0.00,1.00,304
10134,16.50,2.00,1.00,0.00,1.00,305
10172,16.50,2.00,1.00,0.00,1.00,306
10209,16.50,3.00,1.00,0.00,2.00,308
10247,16.50,3.00,1.00,0.00,2.00,310
10346,16.50,2.00,-1.00,-1.00,2.00,311
10349,16.50,2.00,-1.00,-1.00,2.00,312
10363,16.50,2.00,-1.00,-1.00,2.00,313
10402,16.50,2.00,-1.00,-1.00,2.00,314
10442,17.60,1.00,1.00,1.00,1.00,315
10479,17.60,1.00,1.00,1.00,1.00,316
10517,17.60,3.00,0.00,0.00,3.00,318
10554,17.60,3.00,0.00,0.00,3.00,320
10592,17.60,3.00,0.00,0.00,3.00,322
10683,16.50,3.00,1.00,1.00,3.00,323
10686,16.50,3.00,1.00,1.00,3.00,324
10704,16.50,3.00,1.00,1.00,3.00,325
10741,16.50,3.00,1.00,1.00,3.00,326
10779,15.40,2.00,1.00,0.00,1.00,327
10816,15.40,2.00,1.00,0.00,1.00,328
10854,17.60,4.00,2.00,0.00,2.00,330
10891,17.60,4.00,2.00,0.00,2.00,332
10929,17.60,4.00,2.00,0.00,2.00,334
11021,16.50,1.00,1.00,1.00,1.00,335
11024,16.50,1.00,1.00,1.00,1.00,336
11041,16.50,1.00,1.00,1.00,1.00,337
11078,16.50,1.00,1.00,1.00,1.00,338
11116,17.60,3.00,-1.00,-1.00,3.00,339
11155,17.60,3.00,-1.00,-1.00,3.00,340
11195,16.50,4.00,1.00,0.00,3.00,342
11232,16.50,4.00,1.00,0.00,3.00,344
11270,16.50,4.00,1.00,0.00,3.00,346
11359,16.50,2.00,0.00,1.00,3.00,347
11362,16.50,2.00,0.00,1.00,3.00,348
11382,16.50,2.00,0.00,1.00,3.00,349
11419,16.50,2.00,0.00,1.00,3.00,350
11457,16.50,4.00,-1.00,0.00,5.00,351
11495,16.50,4.00,-1.00,0.00,5.00,352
11534,15.40,2.00,2.00,1.00,1.00,354
11572,15.40,2.00,2.00,1.00,1.00,356
11609,15.40,2.00,2.00,1.00,1.00,358
11696,17.60,2.00,0.00,1.00,3.00,359
11699,17.60,2.00,0.00,1.00,3.00,360
11721,17.60,2.00,0.00,1.00,3.00,361
11758,17.60,2.00,0.00,1.00,3.00,362
11796,17.60,2.00,1.00,-1.00,0.00,363
11835,17.60,2.00,1.00,-1.00,0.00,364
11873,18.70,3.00,0.00,1.00,4.00,366
11911,18.70,3.00,0.00,1.00,4.00,368
11948,18.70,3.00,0.00,1.00,4.00,370
12034,17.60,3.00,1.00,-1.00,1.00,371
12037,17.60,3.00,1.00,-1.00,1.00,372
12062,17.60,3.00,1.00,-1.00,1.00,373
12101,17.60,3.00,1.00,-1.00,1.00,374
12139,17.60,2.00,1.00,0.00,1.00,375
12177,17.60,2.00,1.00,0.00,1.00,376
12214,17.60,2.00,1.00,0.00,1.00,378
12252,17.60,2.00,1.00,0.00,1.00,380
12371,16.50,2.00,0.00,-1.00,1.00,381
12374,16.50,2.00,0.00,-1.00,1.00,382
12382,16.50,2.00,0.00,-1.00,1.00,383
12421,16.50,2.00,0.00,-1.00,1.00,384
12460,16.50,1.00,0.00,-1.00,0.00,385
12497,16.50,1.00,0.00,-1.00,0.00,386
12536,16.50,1.00,0.00,-1.00,0.00,387
12574,16.50,3.00,0.00,-1.00,2.00,389
12613,16.50,3.00,0.00,-1.00,2.00,391
12708,16.50,3.00,-1.00,0.00,4.00,392
12710,16.50,3.00,-1.00,0.00,4.00,393
12729,16.50,3.00,-1.00,0.00,4.00,394
12767,16.50,3.00,-1.00,0.00,4.00,395
12806,16.50,2.00,1.00,-1.00,0.00,396
12844,16.50,2.00,1.00,-1.00,0.00,397
12882,17.60,1.00,1.00,-1.00,-1.00,399
12922,17.60,1.00,1.00,-1.00,-1.00,401
13045,17.60,2.00,0.00,1.00,3.00,402
13048,17.60,2.00,0.00,1.00,3.00,403
13054,17.60,2.00,0.00,1.00,3.00,404
13091,17.60,2.00,0.00,1.00,3.00,405
13129,17.60,2.00,0.00,1.00,3.00,406
13167,16.50,2.00,3.00,0.00,-1.00,407
13205,16.50,2.00,3.00,0.00,-1.00,408
13244,16.50,2.00,0.00,-1.00,1.00,410
13282,16.50,2.00,0.00,-1.00,1.00,412
13383,17.60,3.00,2.00,0.00,1.00,413
13386,17.60,3.00,2.00,0.00,1.00,414
13395,17.60,3.00,2.00,0.00,1.00,415
13433,17.60,3.00,2.00,0.00,1.00,416
13470,17.60,4.00,-1.00,0.00,5.00,417
13509,17.60,4.00,-1.00,0.00,5.00,418
13547,17.60,4.00,-1.00,0.00,5.00,419
13586,19.80,2.00,0.00,0.00,2.00,421
13623,19.80,2.00,0.00,0.00,2.00,423
13720,16.50,5.00,0.00,0.00,5.00,424
13723,16.50,5.00,0.00,0.00,5.00,425
13735,16.50,5.00,0.00,0.00,5.00,426
13773,16.50,5.00,0.00,0.00,5.00,427
13810,17.60,1.00,-1.00,-1.00,1.00,428
13850,17.60,1.00,-1.00,-1.00,1.00,429
13890,17.60,2.00,0.00,-1.00,1.00,431
13928,17.60,2.00,0.00,-1.00,1.00,433
13967,17.60,2.00,0.00,-1.00,1.00,435
14058,16.50,1.00,1.00,0.00,0.00,436
14061,16.50,1.00,1.00,0.00,0.00,437
14080,16.50,1.00,1.00,0.00,0.00,438
14117,16.50,1.00,1.00,0.00,0.00,439
14154,17.60,2.00,0.00,1.00,3.00,440
14192,17.60,2.00,0.00,1.00,3.00,441
14230,16.50,1.00,2.00,-1.00,-2.00,443
14269,16.50,1.00,2.00,-1.00,-2.00,445
14309,16.50,1.00,2.00,-1.00,-2.00,447
14395,16.50,1.00,-1.00,0.00,2.00,448
14398,16.50,1.00,-1.00,0.00,2.00,449
14426,16.50,1.00,-1.00,0.00,2.00,450
14464,16.50,1.00,-1.00,0.00,2.00,451
14502,16.50,2.00,2.00,0.00,0.00,452
14539,16.50,2.00,2.00,0.00,0.00,453
14577,17.60,3.00,1.00,0.00,2.00,455
14614,17.60,3.00,1.00,0.00,2.00,457
14733,17.60,4.00,1.00,0.00,3.00,458
14736,17.60,4.00,1.00,0.00,3.00,459
14742,17.60,4.00,1.00,0.00,3.00,460
14779,17.60,4.00,1.00,0.00,3.00,461
14817,17.60,3.00,1.00,-1.00,1.00,462
14855,17.60,3.00,1.00,-1.00,1.00,463
14894,17.60,3.00,1.00,-1.00,1.00,464
14931,17.60,2.00,0.00,0.00,2.00,466
14969,17.60,2.00,0.00,0.00,2.00,468
15071,17.60,2.00,1.00,0.00,1.00,469
15073,17.60,2.00,1.00,0.00,1.00,470
15082,17.60,2.00,1.00,0.00,1.00,471
15119,17.60,2.00,1.00,0.00,1.00,472
15157,17.60,2.00,1.00,-2.00,-1.00,473
15196,17.60,2.00,1.00,-2.00,-1.00,474
15236,17.60,2.00,1.00,-2.00,-1.00,475
15276,16.50,2.00,1.00,0.00,1.00,477
15312,16.50,2.00,1.00,0.00,1.00,479
15408,17.60,3.00,-1.00,0.00,4.00,480
15411,17.60,3.00,-1.00,0.00,4.00,481
15427,17.60,3.00,-1.00,0.00,4.00,482
15465,17.60,3.00,-1.00,0.00,4.00,483
15504,16.50,2.00,0.00,0.00,2.00,484
15542,16.50,2.00,0.00,0.00,2.00,485
15579,16.50,3.00,-1.00,0.00,4.00,487
15618,16.50,3.00,-1.00,0.00,4.00,489
15655,16.50,3.00,-1.00,0.00,4.00,491
15745,17.60,2.00,1.00,-1.00,0.00,492
15748,17.60,2.00,1.00,-1.00,0.00,493
15771,17.60,2.00,1.00,-1.00,0.00,494
15810,17.60,2.00,1.00,-1.00,0.00,495
15848,17.60,2.00,2.00,0.00,0.00,496
15886,17.60,2.00,2.00,0.00,0.00,497
15923,17.60,3.00,0.00,-1.00,2.00,499
15962,17.60,3.00,0.00,-1.00,2.00,501
16082,16.50,3.00,0.00,-1.00,2.00,502
16086,16.50,3.00,0.00,-1.00,2.00,503
16094,16.50,3.00,0.00,-1.00,2.00,504
16132,16.50,3.00,0.00,-1.00,2.00,505
16171,16.50,2.00,1.00,0.00,1.00,506
16207,16.50,2.00,1.00,0.00,1.00,507
16245,16.50,2.00,1.00,0.00,1.00,508
16283,16.50,2.00,1.00,0.00,1.00,510
16320,16.50,2.00,1.00,0.00,1.00,512
16420,17.60,2.00,1.00,0.00,1.00,513
16422,17.60,2.00,1.00,0.00,1.00,514
16433,17.60,2.00,1.00,0.00,1.00,515
16470,17.60,2.00,1.00,0.00,1.00,516
16507,17.60,3.00,0.00,2.00,5.00,517
16544,17.60,3.00,0.00,2.00,5.00,518
16582,17.60,3.00,0.00,2.00,5.00,519
16620,16.50,2.00,0.00,0.00,2.00,521
16657,16.50,2.00,0.00,0.00,2.00,523
16757,17.60,4.00,3.00,0.00,1.00,524
16760,17.60,4.00,3.00,0.00,1.00,525
16770,17.60,4.00,3.00,0.00,1.00,526
16806,17.60,4.00,3.00,0.00,1.00,527
16844,17.60,2.00,0.00,2.00,4.00,528
16882,17.60,2.00,0.00,2.00,4.00,529
16919,17.60,2.00,0.00,2.00,4.00,530
16957,16.50,1.00,1.00,0.00,0.00,532
16994,16.50,1.00,1.00,0.00,0.00,534
17094,17.60,4.00,0.00,-3.00,1.00,535
17097,17.60,4.00,0.00,-3.00,1.00,536
17108,17.60,4.00,0.00,-3.00,1.00,537
17147,17.60,4.00,0.00,-3.00,1.00,538
17185,16.50,3.00,1.00,0.00,2.00,539
